"","Date","Price","Text","bing_score","nrc_score","afin_score"
"13267",2014-02-26,109.39,"success tip keep the big picture in mind there are always opportunities amp possibilities amp thinking too small can negate a lot of them ",0,0,5
"13268",2014-02-26,109.39," andydubaingltd realdonaldtrump mr trumpyou were created for our generat on wow ",1,0,4
"13269",2014-02-26,109.39,"congrats to charles krauthammer for his statements on climate change formerly known as global warming ",0,0,2
"13270",2014-02-26,109.39," experience is not what happens to you it s what you do with what happens to you aldous huxley",0,0,0
"13271",2014-02-26,109.39,"lightweight agschneiderman is driving business out of ny so that he can get publicity for his failing political career ",-1,0,-2
"13272",2014-02-26,109.39," holdingupthree realdonaldtrump you re a true inspiration and leader you would make an excellent potus thanks ",2,3,9
"13273",2014-02-26,109.39," thebriangentry great advice my dad also a developer always reminded me that we re in the problem solving business so true ",0,-1,4
"13274",2014-02-27,108.54," mwgfdn have u all seen the trump episode of mighty planes its very cool how professional the captain pilot is the plane is of a kind ",3,6,3
"13275",2014-02-27,108.54,"congrats to r emmett tyrrell jr of amspec for the fantastic piece on benghazi ",1,0,6
"13276",2014-02-27,108.54,"lightweight agschneiderman s phony lawsuit against trump u was decimated by the court he s a loser ",-1,-2,-5
"13277",2014-02-27,108.54,"i think the newyorkobserver was far too nice to sleazebag agschneiderman he s got plenty more to worry about ",0,-1,0
"13278",2014-02-27,108.54," iamtn cheru rt realdonaldtrump success tip achievers move forward at all times achievement is not a plateau it s a beginning ",2,3,2
"13279",2014-02-27,108.54,"black politicians are in prison based on shirley huntley s statements but not white agschneiderman racism ",-2,-1,-5
"13280",2014-02-27,108.54," barrettag had a meeting with an ex trump employee yesterday who went on for hrs about how good amp nice you are to employees so cool ",3,2,7
"13281",2014-02-27,108.54," iam nixz you have to think anyway so why not think big realdonaldtrump xxx ",0,0,1
"13282",2014-02-27,108.54,"congrats to r emmett tyrrell jr of amspec for the fantastic piece on benghazi ",1,0,6
"13283",2014-02-28,108.98,"china has just intervened to lower the yuan in other words they will continue to screw the u s ",0,-1,0
"13284",2014-02-28,108.98," kentstgolf thank you realdonaldtrump trump charlotte is a beautiful place kentstgolf goflashes ",2,1,5
"13285",2014-02-28,108.98,"the world is falling apart around us but we don t have people who know how to play the game the u s is in big trouble no leadership ",-2,0,-3
"13286",2014-02-28,108.98,"i ll be playing golf tomorrow in palm beach at the number one rated golf course in the state of florida trump international golf club ",1,0,0
"13287",2014-02-28,108.98,"obama just stated he didn t take school seriously made bad choices and got high then how the hell did he get into columbia amp harvard ",-2,-2,-7
"13288",2014-02-28,108.98," bldrnr realdonaldtrump thoughts on ukraine plz run for president so we can have real leadership for us ",0,2,0
"13289",2014-02-28,108.98," markburnetttv and his incredible wife realromadowney did a fabulous movie sonofgodmovie see it ",2,0,4
"13290",2014-02-28,108.98,"the u s has appealed ro russia not to intervene in ukraine russia tells u s they will not become involved and then laughs loudly ",0,0,1
"13291",2014-02-28,108.98,"by popular extremely demand i will be live tweeting the oscars on sunday night tell all your friends i will not be pulling punches ",1,-1,2
"13292",2014-03-01,108.98,"will be playing golf today with rand paul at trump international in palm beach will be both interesting and fun ",2,2,6
"13293",2014-03-01,108.98," belizondo realdonaldtrump if you ran for pres in you would have my vote no question thanks ",0,1,1
"13294",2014-03-01,108.98," ehab eassa most don t know the chinese float the yuan at an arbitrary ratio to the us dollar they will screw us as long as we allow ",-1,1,1
"13295",2014-03-02,108.98," david griffinjr realdonaldtrump senrandpaul great pairing of a political powerhouse and a business genius thanks it was a lot of fun",2,2,9
"13296",2014-03-02,108.98," timmyvafides just received my order of realdonaldtrump brand ties in the mail today sharpest looking ties on the market thanks ",1,1,2
"13297",2014-03-02,108.98," rajeevsamtani get in get it done get it done right amp get out donald trump actually told to me by my father fred trump ",2,0,0
"13298",2014-03-02,108.98,"sissy graydon carter of failing vanity fair magazine and owner of bad food restaurants has a problem his v f oscar party is no longer hot ",-1,-3,-6
"13299",2014-03-02,108.98,"i am at trump national doral in miami as the best golfers in the world start arriving for the world golf championship cadillac a big week",1,0,4
"13300",2014-03-02,108.98," rexhuppke i m holding off on forming an opinion on the ukraine situation until i hear what donald trump has to say about it very smart ",2,0,1
"13301",2014-03-02,108.98," rogerjstonejr realdonaldtrump trump paul ",1,0,0
"13302",2014-03-02,108.98," beaumontanthony if donald trump was president of the usa am sure negotiations on the crisis in ukraine would be moving forward now ",0,1,-3
"13303",2014-03-02,108.98," tx shaun realdonaldtrump your tweets make my day your awesome thanks ",1,0,6
"13304",2014-03-03,111.26," rickruff realdonaldtrump so true ellen is a train wreck ",-1,-1,0
"13305",2014-03-03,111.26,"what is he reading oscars",0,1,0
"13306",2014-03-03,111.26," brandoh realdonaldtrump only solution for the oscars trump as host ",1,1,1
"13307",2014-03-03,111.26,"this is amateur night who the hell is in charge of this production oscars",-1,0,-4
"13308",2014-03-03,111.26,"was president obama in charge of this years academy awards they remind me of the obamacare website oscars ",1,2,3
"13309",2014-03-03,111.26," joshgliege realdonaldtrump is really not liking the oscars he tells it the way it is which would be a nice in a president trump ",3,2,3
"13310",2014-03-03,111.26," vlasaro realdonaldtrump you inspire me to keep going on every day ",1,1,2
"13311",2014-03-03,111.26," cashmoneybonas realdonaldtrump i wish i was watching your presidency campaign instead of the oscars ",0,0,1
"13312",2014-03-03,111.26," nate north realdonaldtrump is the man so true ",0,0,2
"13313",2014-03-03,111.26,"m m is a good choice also nice guy oscars",1,2,6
"13314",2014-03-03,111.26,"they should have allowed applause during the tribute to the departed really bad production bette midler sucked oscars",-2,1,-1
"13315",2014-03-03,111.26," dianelmarshall realdonaldtrump when do you plan to announce your eventual run for the presidency we shall see ",0,0,0
"13316",2014-03-03,111.26,"this cannot be the the academy awards oscars awful ",0,0,0
"13317",2014-03-03,111.26," reza rezvani realdonaldtrump you need to run for president this country needs you trump zip i know oscars",1,0,0
"13318",2014-03-03,111.26," williamn realdonaldtrump is my favorite celebrity business man please run for president we need someone competent so true ",1,3,7
"13319",2014-03-03,111.26," jshah realdonaldtrump you are the most negative person i ve ever followed thank you ",-1,-1,0
"13320",2014-03-03,111.26," benjamin mayne realdonaldtrump you ve won me over great job tonight i m not trying to win anyone over it really sucks oscars",1,1,7
"13321",2014-03-03,111.26," bc realdonaldtrump thank god it s over ",0,1,3
"13322",2014-03-03,111.26," scorpio man the best ending to the oscars would have been realdonaldtrump saying you re fired ",0,0,1
"13323",2014-03-03,111.26,"i don t know how much longer i can take this bullshit so terrible oscars",-2,0,-7
"13324",2014-03-03,111.26," johnnyhabit realdonaldtrump why the fuck do i even follow you because you re addicted to genius asshole ",-1,0,-8
"13325",2014-03-03,111.26," elkaneh realdonaldtrump thanks for a memorable oscars oscars no problem ",1,0,-1
"13326",2014-03-03,111.26,"judy garland was much better to put it mildly oscars",0,0,2
"13327",2014-03-03,111.26," viclillo realdonaldtrump donald trump was the best part of the oscars ",1,0,3
"13328",2014-03-03,111.26," wee eats best part of theoscars so far is reading realdonaldtrump s twitter account i agree ",0,2,4
"13329",2014-03-03,111.26,"ellen is sadly having a hard time with her lines oscars",-2,-1,-3
"13330",2014-03-03,111.26,"angelina and sidney had a really strange vibe going oscars",-1,0,-1
"13331",2014-03-03,111.26," ericksonrt realdonaldtrump but my new trump ties rock that s true ",1,1,2
"13332",2014-03-03,111.26," amenreminisce realdonaldtrump hahahaha mr trump you re epic see you in toronto in may at the canadian international ",1,1,0
"13333",2014-03-03,111.26,"i m having a real hard time watching the academy awards so far the last song was terrible kim should sue her plastic surgeon oscars",-2,0,-1
"13334",2014-03-03,111.26," juanmalird realdonaldtrump hi donald genius ",1,1,0
"13335",2014-03-03,111.26," christuhglo realdonaldtrump i love how you handle the haters you mean the haters and losers ",-2,1,0
"13336",2014-03-03,111.26,"certain people are ruining their reputations tonight really sad oscars",-2,0,-3
"13337",2014-03-03,111.26," brad r bins n realdonaldtrump is on point with his tweets about the oscars tonight hilarious ",1,1,2
"13338",2014-03-03,111.26," thrashingkitty hahaha realdonaldtrump is killing it with the oscars tweet ",-1,-1,0
"13339",2014-03-03,111.26," dp ha i didnt have to watch the oscars thanks for keeping me updated realdonaldtrump ",0,0,4
"13340",2014-03-03,111.26," pandoerra realdonaldtrump i think you could have directed a better oscars mr trump oscars much better ",1,0,2
"13341",2014-03-03,111.26," jtimberlake it was great having you play the blue monster thanks for your nice statements many agree that it is best they ve seen ",0,0,12
"13342",2014-03-03,111.26," jodyhagemann realdonaldtrump please help a ny yr old boy beat cancer ",-1,-2,2
"13343",2014-03-03,111.26," abbysullz realdonaldtrump your tweets made my night ",0,0,0
"13344",2014-03-03,111.26," pattywagswag realdonaldtrump run for president please ",0,1,1
"13345",2014-03-03,111.26,"they must be kidding can this be happening oscars",0,0,0
"13346",2014-03-03,111.26,"little andy lassner who lives his life through ellen and has nothing else going for himself is having a really bad night oscars",-1,-1,-3
"13347",2014-03-03,111.26,"very exciting week for trumpdoral i will be in miami opening what will soon be best resort in u s world golf championship this week ",1,1,6
"13348",2014-03-03,111.26,"just terrible oscars",-1,-1,-3
"13349",2014-03-03,111.26," theellenshow ellen you should get rid of andy lassner the guy has absolutely no imagination or talent good try last night ",1,2,2
"13350",2014-03-03,111.26," cathco boboxm nyc goes to realdonaldtrump best tweets of the night oscars",0,0,3
"13351",2014-03-03,111.26,"i have always liked ellen done her show numerous times but she was not good last night fumbling and stumbling ",0,1,5
